Angle,Relative Luminous Intensity
-90.0,0.06934158600016105
-89.81981981981981,0.06996191351604619
-89.63963963963964,0.07058612299585931
-89.45945945945945,0.0712144054229985
-89.27927927927928,0.07184694917018786
-89.09909909909909,0.0724839400129047
-88.91891891891892,0.07312556114278679
-88.73873873873873,0.07377199318100447
-88.55855855855856,0.07442341419161269
-88.37837837837837,0.07507999969487189
-88.1981981981982,0.07574192268054314
-88.01801801801801,0.0764093536211563
-87.83783783783784,0.07708246048525091
-87.65765765765765,0.0777614087505909
-87.47747747747748,0.07844636141735062
-87.29729729729729,0.07913747902127555
-87.11711711711712,0.079834919646815
-86.93693693693693,0.08053883894022718
-86.75675675675676,0.08124939012265942
-86.57657657657657,0.0819667240032006
-86.3963963963964,0.08269098899190308
-86.21621621621621,0.08342233111278408
-86.03603603603604,0.08416089401679383
-85.85585585585585,0.08490681899476027
-85.67567567567568,0.08566024499030622
-85.49549549549549,0.08642130861273933
-85.31531531531532,0.08719014414991333
-85.13513513513513,0.08796688358106564
-84.95495495495496,0.08875165658962414
-84.77477477477477,0.0895445905759904
-84.5945945945946,0.09034581067029324
-84.41441441441441,0.09115543974511742
-84.23423423423424,0.0919735984282033
-84.05405405405405,0.09280040511512033
-83.87387387387388,0.09363597598191453
-83.69369369369369,0.09448042499772724
-83.51351351351352,0.09533386393738763
-83.33333333333333,0.09619640239397897
-83.15315315315316,0.09706814779137551
-82.97297297297297,0.09794920539675589
-82.7927927927928,0.09883967833308605
-82.61261261261261,0.09973966759157715
-82.43243243243244,0.10064927204411567
-82.25225225225225,0.10156858845566785
-82.07207207207207,0.10249771149665399
-81.89189189189189,0.1034367337552996
-81.71171171171171,0.10438574574995685
-81.53153153153153,0.10534483594139987
-81.35135135135135,0.1063140907450929
-81.17117117117117,0.10729359454343224
-80.990990990991,0.1082834296979589
-80.8108108108108,0.10928367656154725
-80.63063063063063,0.11029441349056479
-80.45045045045045,0.1113157168570047
-80.27027027027027,0.11234766106059224
-80.09009009009009,0.11339031854086434
-79.90990990990991,0.11444375978922083
-79.72972972972973,0.11550805336094971
-79.54954954954955,0.1165832658872259
-79.36936936936937,0.11766946208708084
-79.1891891891892,0.1187667047793477
-79.009009009009,0.11987505489457795
-78.82882882882883,0.12099457148693016
-78.64864864864865,0.12212531174603536
-78.46846846846847,0.12326733100882992
-78.28828828828829,0.12442068277136709
-78.10810810810811,0.12558541870059703
-77.92792792792793,0.1267615886461223
-77.74774774774775,0.12794924065192537
-77.56756756756756,0.1291484209680699
-77.38738738738739,0.13035917406237374
-77.2072072072072,0.13158154263205668
-77.02702702702703,0.1328155676153585
-76.84684684684684,0.13406128820313357
-76.66666666666667,0.13531874185041493
-76.48648648648648,0.1365879642879535
-76.30630630630631,0.13786898953373028
-76.12612612612612,0.13916184990443947
-75.94594594594595,0.14046657602694756
-75.76576576576576,0.14178319684972318
-75.58558558558559,0.14311173965424018
-75.4054054054054,0.14445223006635477
-75.22522522522523,0.14580469206765467
-75.04504504504504,0.14716914800678194
-74.86486486486487,0.1485456186107278
-74.68468468468468,0.14993412299610165
-74.50450450450451,0.15133467868037132
-74.32432432432432,0.1527473015930796
-74.14414414414415,0.15417200608702863
-73.96396396396396,0.15560880494944274
-73.78378378378379,0.1570577094131005
-73.6036036036036,0.15851872916744136
-73.42342342342343,0.15999187236964418
-73.24324324324324,0.16147714565568105
-73.06306306306307,0.16297455415134
-72.88288288288288,0.16448410148322634
-72.70270270270271,0.16600578978973046
-72.52252252252252,0.16753961973197473
-72.34234234234233,0.16908559050472904
-72.16216216216216,0.1706436998473012
-71.98198198198199,0.17221394405440016
-71.8018018018018,0.17379631798697193
-71.62162162162161,0.1753908150830087
-71.44144144144144,0.1769974273683308
-71.26126126126127,0.17861614546734128
-71.08108108108108,0.18024695861375495
-70.9009009009009,0.18188985466129792
-70.72072072072072,0.183544820094382
-70.54054054054055,0.18521184003875235
-70.36036036036036,0.18689089827210603
-70.18018018018017,0.18858197723468617
-70.0,0.1902850580398464
-69.81981981981983,0.1920001204845908
-69.63963963963964,0.19372714306008487
-69.45945945945945,0.19546610296214117
-69.27927927927928,0.19721697610167566
-69.0990990990991,0.19897973711514005
-68.91891891891892,0.2007543593749237
-68.73873873873873,0.2025408149997323
-68.55855855855856,0.20433907486493563
-68.37837837837839,0.20614910861289082
-68.1981981981982,0.20797088466323876
-68.01801801801801,0.2098043702231711
-67.83783783783784,0.2116495312976735
-67.65765765765767,0.21350633269973818
-67.47747747747748,0.21537473806055418
-67.29729729729729,0.21725470983966444
-67.11711711711712,0.21914620933510176
-66.93693693693695,0.22104919669349443
-66.75675675675676,0.22296363092014593
-66.57657657657657,0.22488946988908654
-66.3963963963964,0.226826670353099
-66.21621621621622,0.22877518795371754
-66.03603603603604,0.23073497723119896
-65.85585585585585,0.2327059916344656
-65.67567567567568,0.23468818353102439
-65.4954954954955,0.2366815042168562
-65.31531531531532,0.23868590392627942
-65.13513513513513,0.24070133184178577
-64.95495495495496,0.24272773610384923
-64.77477477477478,0.2447650638207094
-64.5945945945946,0.2468132610781255
-64.41441441441441,0.24887227294910486
-64.23423423423424,0.25094204350360394
-64.05405405405406,0.25302251581820223
-63.873873873873876,0.2551136319857503
-63.693693693693696,0.25721533312498845
-63.513513513513516,0.25932755939013996
-63.333333333333336,0.26145024998047806
-63.153153153153156,0.263583343149864
-62.972972972972975,0.26572677621625873
-62.792792792792795,0.26788048557120936
-62.612612612612615,0.27004440668930474
-62.432432432432435,0.27221847413760847
-62.252252252252255,0.274402621585061
-62.072072072072075,0.2765967818118579
-61.891891891891895,0.278800886718799
-61.711711711711715,0.2810148673366105
-61.531531531531535,0.2832386538352425
-61.351351351351354,0.2854721755331353
-61.171171171171174,0.28771536090646355
-60.990990990990994,0.2899681375983494
-60.81081081081081,0.29223043242805036
-60.630630630630634,0.29450217140012036
-60.45045045045045,0.29678327971354324
-60.270270270270274,0.29907368177083893
-60.09009009009009,0.301373301187144
-59.90990990990991,0.30368206079926263
-59.729729729729726,0.3059998826746938
-59.54954954954955,0.3083266881206287
-59.369369369369366,0.3106623976929226
-59.18918918918919,0.3130069312050394
-59.009009009009006,0.3153602077369686
-58.82882882882883,0.3177221456441165
-58.648648648648646,0.320092662566169
-58.46846846846847,0.32247167543592736
-58.288288288288285,0.32485910048811983
-58.10810810810811,0.3272548532681806
-57.92792792792793,0.3296588486410086
-57.74774774774775,0.332071000799693
-57.56756756756757,0.33449122327421577
-57.38738738738739,0.33691942894012594
-57.20720720720721,0.33935553002718655
-57.02702702702703,0.3417994381279946
-56.84684684684685,0.3442510642065747
-56.66666666666667,0.3467103186069449
-56.48648648648649,0.34917711106165616
-56.30630630630631,0.3516513507003034
-56.12612612612613,0.3541329460580127
-55.94594594594595,0.3566218050838963
-55.76576576576577,0.3591178351494868
-55.58558558558559,0.3616209430571392
-55.4054054054054,0.36413103504840805
-55.22522522522522,0.3666480168123981
-55.04504504504504,0.3691717934940868
-54.86486486486486,0.3717022697026203
-54.68468468468468,0.3742393495195826
-54.5045045045045,0.3767829365072367
-54.32432432432432,0.37933293371674004
-54.14414414414414,0.3818892436963326
-53.96396396396396,0.3844517684994966
-53.78378378378378,0.38702040969309204
-53.6036036036036,0.3895950683654611
-53.42342342342342,0.3921756451345101
-53.24324324324324,0.39476204015576133
-53.06306306306306,0.3973541531303779
-52.88288288288288,0.3999518833131642
-52.7027027027027,0.40255512952053574
-52.52252252252252,0.40516379013846504
-52.34234234234234,0.40777776313039893
-52.16216216216216,0.4103969460451484
-51.98198198198198,0.4130212360247534
-51.8018018018018,0.4156505298123181
-51.62162162162162,0.4182847237598214
-51.44144144144144,0.4209237138358992
-51.26126126126126,0.423567395633599
-51.08108108108108,0.42621566437811
-50.9009009009009,0.4288684149344626
-50.72072072072072,0.4315255418152042
-50.54054054054054,0.4341869391880464
-50.36036036036036,0.4368525008834847
-50.18018018018018,0.43952212040239247
-50.0,0.44219569092358646
-49.81981981981982,0.4448731053113675
-49.63963963963964,0.44755425612303146
-49.45945945945946,0.45023903561635437
-49.27927927927928,0.45292733575705246
-49.0990990990991,0.4556190482262108
-48.91891891891892,0.4583140644276894
-48.73873873873874,0.46101227549550006
-48.55855855855856,0.46371357230115506
-48.37837837837838,0.46641784546099274
-48.1981981981982,0.469124985343471
-48.01801801801802,0.47183488207643837
-47.83783783783784,0.47454742555437496
-47.65765765765766,0.4772625054456075
-47.47747747747748,0.4799800111994981
-47.2972972972973,0.48269983205360445
-47.11711711711712,0.4854218570408138
-46.93693693693694,0.4881459749964508
-46.75675675675676,0.4908720745653557
-46.57657657657658,0.49360004420893944
-46.3963963963964,0.49632977221220714
-46.21621621621622,0.4990611466907591
-46.03603603603604,0.5017940555977611
-45.85585585585586,0.5045283867308896
-45.67567567567568,0.5072640277392502
-45.4954954954955,0.5100008661302669
-45.31531531531532,0.5127387892765476
-45.13513513513514,0.5154776844227198
-44.95495495495496,0.5182174386922398
-44.77477477477478,0.5209579390941765
-44.5945945945946,0.5236990725299664
-44.414414414414416,0.5264407258001421
-44.234234234234236,0.5291827856110345
-44.054054054054056,0.5319251385814463
-43.873873873873876,0.5346676712493008
-43.693693693693696,0.5374102700782617
-43.513513513513516,0.5401528214643263
-43.333333333333336,0.5428952117423931
-43.153153153153156,0.5456373271927997
-42.972972972972975,0.5483790540478366
-42.792792792792795,0.5511202784982321
-42.612612612612615,0.5538608866996106
-42.432432432432435,0.5566007647789237
-42.252252252252255,0.5593397988408553
-42.072072072072075,0.5620778749741979
-41.891891891891895,0.5648148792582044
-41.711711711711715,0.5675506977689095
-41.531531531531535,0.5702852165854274
-41.351351351351354,0.5730183217962205
-41.171171171171174,0.5757498995053412
-40.990990990990994,0.5784798358386483
-40.810810810810814,0.5812080169499934
-40.630630630630634,0.5839343290273837
-40.450450450450454,0.5866586582991153
-40.270270270270274,0.5893808910398801
-40.090090090090094,0.5921009135768465
-39.90990990990991,0.5948186122957119
-39.72972972972973,0.597533873646729
-39.54954954954955,0.600246584150705
-39.36936936936937,0.6029566304049729
-39.18918918918919,0.6056638990893372
-39.00900900900901,0.6083682769719913
-38.82882882882883,0.6110696509154088
-38.64864864864865,0.6137679078822071
-38.46846846846847,0.6164629349409843
-38.28828828828829,0.6191546192721294
-38.10810810810811,0.6218428481736047
-37.92792792792793,0.6245275090667017
-37.74774774774775,0.6272084895017698
-37.56756756756757,0.6298856771639184
-37.38738738738739,0.6325589598786914
-37.20720720720721,0.6352282256177147
-37.02702702702703,0.6378933625043175
-36.84684684684685,0.6405542588191249
-36.66666666666667,0.6432108030056258
-36.48648648648649,0.6458628836757119
-36.30630630630631,0.6485103896151898
-36.12612612612613,0.6511532097892676
-35.94594594594595,0.6537912333480127
-35.76576576576577,0.6564243496317836
-35.58558558558559,0.6590524481766346
-35.40540540540541,0.6616754187196927
-35.22522522522523,0.6642931512045087
-35.04504504504505,0.66690553578638
-34.86486486486487,0.6695124628376479
-34.68468468468469,0.672113822952966
-34.50450450450451,0.6747095069545433
-34.32432432432433,0.6772994058973593
-34.14414414414415,0.6798834110743519
-33.96396396396397,0.6824614140215797
-33.78378378378379,0.6850333065233553
-33.60360360360361,0.687598980617353
-33.42342342342343,0.6901583285996893
-33.24324324324325,0.6927112430299753
-33.06306306306307,0.6952576167363437
-32.88288288288289,0.6977973428204477
-32.70270270270271,0.7003303146624329
-32.52252252252253,0.7028564259258827
-32.34234234234235,0.7053755705627365
-32.16216216216216,0.7078876428181804
-31.98198198198198,0.7103925372355114
-31.8018018018018,0.7128901486609747
-31.62162162162162,0.7153803722485732
-31.44144144144144,0.7178631034648513
-31.26126126126126,0.7203382380936499
-31.08108108108108,0.722805672240836
-30.9009009009009,0.7252653023390042
-30.72072072072072,0.7277170251521522
-30.54054054054054,0.730160737780328
-30.36036036036036,0.7325963376642509
-30.18018018018018,0.7350237225899059
-30.0,0.7374427906931096
-29.81981981981982,0.7398534404640511
-29.63963963963964,0.7422555707518035
-29.45945945945946,0.7446490807688104
-29.27927927927928,0.7470338700953448
-29.0990990990991,0.7494098386839402
-28.91891891891892,0.7517768868637955
-28.73873873873874,0.7541349153451529
-28.55855855855856,0.7564838252236483
-28.37837837837838,0.7588235179846348
-28.1981981981982,0.7611538955074793
-28.01801801801802,0.7634748600698327
-27.83783783783784,0.7657863143518713
-27.65765765765766,0.7680881614405133
-27.47747747747748,0.7703803048336066
-27.2972972972973,0.772662648444091
-27.117117117117118,0.7749350966041321
-26.936936936936938,0.7771975540692286
-26.756756756756758,0.7794499260222931
-26.576576576576578,0.7816921180777054
-26.396396396396398,0.7839240362853387
-26.216216216216218,0.7861455871345593
-26.036036036036037,0.7883566775581983
-25.855855855855864,0.790557214936497
-25.675675675675677,0.7927471071010265
-25.495495495495504,0.7949262623385764
-25.315315315315317,0.7970945893950216
-25.135135135135144,0.7992519974791576
-24.954954954954957,0.8013983962665121
-24.774774774774784,0.8035336959031267
-24.594594594594597,0.8056578070093147
-24.414414414414424,0.8077706406833886
-24.234234234234236,0.8098721085053633
-24.054054054054063,0.8119621225406306
-23.873873873873876,0.8140405953436077
-23.693693693693703,0.8161074399613576
-23.513513513513516,0.8181625699371837
-23.333333333333343,0.8202058993141964
-23.153153153153156,0.8222373426388531
-22.972972972972983,0.8242568149644711
-22.792792792792795,0.8262642318547142
-22.612612612612622,0.8282595093870503
-22.432432432432435,0.8302425641561841
-22.252252252252262,0.832213313277462
-22.072072072072075,0.8341716743902495
-21.891891891891902,0.8361175656612823
-21.711711711711715,0.8380509057879898
-21.53153153153154,0.8399716140017922
-21.351351351351354,0.8418796100713701
-21.17117117117118,0.8437748143059067
-20.990990990990994,0.8456571475583047
-20.810810810810807,0.8475265312283733
-20.630630630630634,0.8493828872659911
-20.450450450450447,0.8512261381742406
-20.270270270270274,0.853056207012515
-20.090090090090087,0.8548730173996
-19.909909909909913,0.8566764935167257
-19.729729729729726,0.8584665601105949
-19.549549549549553,0.860243142496381
-19.369369369369366,0.8620061665607021
-19.189189189189193,0.8637555587645647
-19.009009009009006,0.8654912461462838
-18.828828828828833,0.867213156324373
-18.648648648648646,0.8689212175004097
-18.468468468468473,0.870615358461872
-18.288288288288285,0.8722955085849495
-18.108108108108112,0.873961597837326
-17.927927927927925,0.8756135567809364
-17.747747747747752,0.8772513165746956
-17.567567567567565,0.878874808977201
-17.387387387387392,0.8804839663494075
-17.207207207207205,0.8820787216572761
-17.02702702702703,0.883659008474394
-16.846846846846844,0.8852247609845708
-16.66666666666667,0.8867759139844031
-16.486486486486484,0.8883124028858171
-16.30630630630631,0.8898341637185795
-16.126126126126124,0.8913411331327854
-15.945945945945951,0.8928332484013158
-15.765765765765764,0.8943104474222713
-15.58558558558559,0.8957726687213752
-15.405405405405403,0.8972198514543531
-15.22522522522523,0.8986519354092828
-15.045045045045043,0.9000688610089191
-14.86486486486487,0.9014705693129899
-14.684684684684683,0.9028570020204665
-14.50450450450451,0.9042281014718067
-14.324324324324323,0.90558381065117
-14.14414414414415,0.9069240731886071
-13.963963963963963,0.9082488333622214
-13.78378378378379,0.9095580361003034
-13.603603603603602,0.9108516269834394
-13.42342342342343,0.9121295522465911
-13.243243243243242,0.9133917587811505
-13.063063063063069,0.9146381941369655
-12.882882882882882,0.9158688065243401
-12.702702702702709,0.9170835448160073
-12.522522522522522,0.918282358549074
-12.342342342342349,0.9194651979269404
-12.162162162162161,0.920632013821191
-11.981981981981988,0.9217827577734592
-11.801801801801801,0.9229173819972651
-11.621621621621628,0.9240358393798261
-11.441441441441441,0.92513808348384
-11.261261261261268,0.9262240685492412
-11.08108108108108,0.9272937494949315
-10.900900900900908,0.9283470819204807
-10.72072072072072,0.9293840221078035
-10.540540540540547,0.9304045270228068
-10.36036036036036,0.9314085543170121
-10.180180180180187,0.9323960623291486
-10.0,0.9333670100867216
-9.819819819819827,0.9343213573075523
-9.63963963963964,0.9352590644012908
-9.459459459459467,0.936180092470903
-9.27927927927928,0.9370844033141292
-9.099099099099107,0.9379719594249166
-8.91891891891892,0.9388427239948246
-8.738738738738746,0.9396966609144026
-8.558558558558559,0.9405337347745413
-8.378378378378386,0.9413539108677969
-8.198198198198199,0.9421571551896879
-8.018018018018026,0.9429434344399655
-7.837837837837839,0.9437127160238565
-7.657657657657666,0.9444649680532793
-7.477477477477478,0.9452001593480326
-7.297297297297305,0.945918259436958
-7.117117117117118,0.9466192385590744
-6.936936936936945,0.9473030676646862
-6.756756756756758,0.947969718416464
-6.576576576576585,0.948619163190499
-6.396396396396398,0.9492513750773288
-6.216216216216225,0.9498663278829386
-6.0360360360360374,0.9504639961297326
-5.855855855855864,0.9510443550574811
-5.675675675675677,0.9516073806242382
-5.495495495495504,0.9521530495072343
-5.315315315315317,0.9526813391037405
-5.135135135135144,0.953192227531906
-4.954954954954957,0.9536856936315696
-4.774774774774784,0.9541617169650425
-4.5945945945945965,0.9546202778178652
-4.4144144144144235,0.9550613571995374
-4.234234234234236,0.9554849368442204
-4.054054054054063,0.9558909992114125
-3.873873873873876,0.9562795274865978
-3.693693693693703,0.9566505055818675
-3.513513513513516,0.9570039181365143
-3.333333333333343,0.9573397505176006
-3.1531531531531556,0.9576579888204979
-2.9729729729729826,0.9579586198694009
-2.7927927927927954,0.9582416312178139
-2.6126126126126223,0.9585070111490098
-2.432432432432435,0.9587547486764628
-2.252252252252262,0.9589848335442538
-2.072072072072075,0.9591972562274482
-1.8918918918919019,0.9593920079324478
-1.7117117117117147,0.9595690805973146
-1.5315315315315416,0.9597284668920686
-1.3513513513513544,0.9598701602189572
